Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,Touchscreen,Ips,ppi,Cpu_brand,HDD,SSD,Gpu_brand,os
Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7560U 2.4GHz,8,256GB SSD,Intel Iris Plus Graphics 640,Windows 10,1.23,808.2043199999999,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7560U 2.4GHz,8,256GB SSD,Intel Iris Plus Graphics 640,Windows 10,1.23,808.2043199999999,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Dell,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7560U 2.4GHz,8,256GB SSD,Intel Iris Plus Graphics 640,Windows 10,1.23,808.2043199999999,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Dell,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7560U 2.4GHz,8,256GB SSD,Intel Iris Plus Graphics 640,Windows 10,1.23,808.2043199999999,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.37,819.92592,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,14.0,IPS Panel 1366x768,Intel Core i5 8250U 1.6GHz,4,500GB HDD,Intel UHD Graphics 620,Windows 10,1.63,423.14976,0,1,111.93520355955212,Intel Core i5,500,0,Intel,Windows
Dell,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.21,954.72432,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.26,819.9200592,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,512GB SSD,Intel UHD Graphics 620,Windows 10,1.63,635.31072,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD +  1TB HDD,Nvidia GeForce 940MX,Windows 10,2.16,662.4638063999998,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,17.3,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1TB HDD,Nvidia GeForce 920MX,Windows 10,2.0,330.54912,0,0,127.33567457123112,Intel Core i3,1000,0,Nvidia,Windows
Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Nvidia GeForce 940MX,Windows 10,1.7,655.23744,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Acer,Notebook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 7100U 2.4GHz,6,1TB HDD,Intel HD Graphics 620,Windows 10,2.1,280.73232,1,1,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  2TB HDD,Nvidia GeForce GTX 1070,Windows 10,1.8,1313.69832,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia GeForce 940MX,No OS,2.2,368.64432,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Others/No OS/Linux
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia GeForce 940MX,No OS,2.2,368.64432,0,0,100.45466986113652,Intel Core i7,500,0,Nvidia,Others/No OS/Linux
Lenovo,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,8,500GB HDD,Nvidia GeForce 920MX,No OS,2.2,368.64432,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Others/No OS/Linux
Lenovo,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,8,500GB HDD,Nvidia GeForce 920MX,No OS,2.2,368.64432,0,0,100.45466986113652,Intel Core i7,500,0,Nvidia,Others/No OS/Linux
HP,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Nvidia GeForce 930MX ,Windows 10,2.5,744.90768,0,0,127.33567457123112,Intel Core i7,0,512,Nvidia,Windows
Acer,Notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,4,256GB SSD,AMD Radeon R5,Windows 10,2.1,264.32208,0,0,100.45466986113652,AMD Processor,0,256,AMD,Windows
HP,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,500GB HDD,Intel HD Graphics 400,No OS,1.86,151.79471999999998,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Others/No OS/Linux
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,1TB HDD,Intel UHD Graphics 620,Windows 10,1.63,475.89696,0,0,157.3505121487356,Intel Core i5,1000,0,Intel,Windows
Asus,Notebook,14.0,1366x768,AMD E-Series 6110 1.5GHz,4,64GB SSD,AMD Radeon R2,Windows 10 S,1.65,162.92437919999998,0,0,111.93520355955212,AMD Processor,0,64,AMD,Windows
Dell,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,256GB SSD +  2TB HDD,AMD Radeon 530,Windows 10,2.8,818.1676799999998,0,0,127.33567457123112,Intel Core i7,0,256,AMD,Windows
HP,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,2.5,543.8822399999999,0,0,127.33567457123112,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,1TB HDD,AMD Radeon R7 M445,Windows 10,2.36,374.4992591999999,0,0,100.45466986113652,Intel Core i5,1000,0,AMD,Windows
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1TB HDD,AMD Radeon R5 M430,Windows 10,2.2,263.14992,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Windows
Acer,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.6,518.0947199999999,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,4,256GB SSD,Nvidia GeForce MX130,Windows 10,2.2,335.23776,0,0,141.21199808219862,Intel Core i3,0,256,Nvidia,Windows
HP,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Intel HD Graphics 620,Windows 10,2.05,350.47583999999995,0,0,100.45466986113652,Intel Core i7,1000,0,Intel,Windows
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.63,579.0470399999999,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,1TB HDD,Intel HD Graphics 500,No OS,1.9,147.9031488,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.0,549.74304,0,0,127.33567457123112,Intel Core i5,0,128,Nvidia,Windows
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Nvidia GeForce 920MX,No OS,2.2,292.45392,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Nvidia GeForce 920MX,No OS,2.2,292.45392,0,0,141.21199808219862,Intel Core i3,0,128,Intel,Windows
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,2.2,292.45392,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,2.2,292.45392,0,0,141.21199808219862,Intel Core i3,0,128,Intel,Windows
HP,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,Windows 10,1.32,409.66992,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,4,1TB HDD,Nvidia GeForce MX130,Windows 10,3.0,383.8824,0,1,127.33567457123112,Intel Core i3,1000,0,Nvidia,Windows
Lenovo,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,AMD Radeon RX 550,Windows 10,1.75,654.0770015999999,0,1,157.3505121487356,Intel Core i5,0,256,AMD,Windows
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia GeForce GTX 1050M,No OS,2.4,509.30352,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Others/No OS/Linux
Toshiba,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,352.82016,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
HP,Notebook,15.6,1366x768,AMD A6-Series 9220 2.5GHz,4,256GB SSD,AMD Radeon R4 Graphics,Windows 10,1.86,216.26352,0,0,100.45466986113652,AMD Processor,0,256,AMD,Windows
Asus,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.25,644.10192,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
HP,Ultrabook,12.5,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core M 6Y75 1.2GHz,8,512GB SSD,Intel HD Graphics 515,Windows 10,0.97,1180.36512,1,1,352.4651472131677,Other Intel Processor,0,512,Intel,Windows
Asus,Notebook,15.6,Full HD 1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,1TB HDD,Intel HD Graphics 500,Windows 10,2.0,201.61152,0,0,141.21199808219862,Other Intel Processor,1000,0,Intel,Windows
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.9,1189.1563199999998,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows
Acer,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1TB HDD,Intel HD Graphics 520,Windows 10,2.1,261.97776,0,0,100.45466986113652,Intel Core i3,1000,0,Intel,Windows
Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.56,732.1663007999999,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1.0TB Hybrid,Nvidia GeForce GTX 1050,Windows 10,2.62,526.8859199999999,0,0,141.21199808219862,Intel Core i7,0,0,Nvidia,Windows
Lenovo,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel HD Graphics 620,Windows 10,1.9,291.86783999999994,0,0,100.45466986113652,Intel Core i5,0,128,Intel,Windows
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.8,1107.6912,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,14.0,Full HD 1920x1080,Intel Core i5 7500U 2.7GHz,4,256GB SSD,Intel HD Graphics 620,Windows 10,1.48,634.13856,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,6,256GB SSD,AMD Radeon 520,Windows 10,1.91,362.78352,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
Lenovo,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 7100U 2.4GHz,4,256GB SSD,Intel HD Graphics 620,Windows 10,1.74,368.64432,1,1,157.3505121487356,Intel Core i3,0,256,Intel,Windows
Asus,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.1,770.6951999999999,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.56,614.79792,1,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,15.6,1366x768,Intel Core i3 6006U 2.2GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,261.97776,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Windows
Asus,Notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,4,1TB HDD,AMD Radeon R5 M420,Windows 10,2.03,236.19024,0,0,100.45466986113652,AMD Processor,1000,0,AMD,Windows
Acer,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,256GB SSD,Nvidia GeForce MX150,Windows 10,3.0,471.7944,0,1,127.33567457123112,Intel Core i5,0,256,Nvidia,Windows
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,AMD Radeon 520,Windows 10,2.13,426.66624,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,632.38032,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,1TB HDD,Intel HD Graphics 500,Windows 10,2.1,203.95584,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Windows
MSI,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.4,1054.35792,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Acer,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,Intel HD Graphics 505,Windows 10,2.1,213.0459408,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Windows
Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.56,621.5319792,0,0,141.21199808219862,Intel Core i7,0,128,Nvidia,Windows
Acer,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Nvidia GeForce MX150,Windows 10,3.0,500.51232,0,1,127.33567457123112,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,500GB HDD,Intel UHD Graphics 620,Windows 10,1.49,441.90432,0,1,165.6321180513006,Intel Core i5,500,0,Intel,Windows
Huawei,Ultrabook,13.0,IPS Panel Full HD 2160x1440,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.05,790.6219199999999,0,1,199.69207064108247,Intel Core i5,0,256,Intel,Windows
HP,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,6,2TB HDD,AMD Radeon 520,Windows 10,2.71,409.66992,0,1,127.33567457123112,Intel Core i5,2000,0,AMD,Windows
Lenovo,Notebook,15.6,1366x768,AMD A6-Series 9220 2.9GHz,4,500GB HDD,AMD Radeon R4 Graphics,No OS,2.2,181.09872,0,0,100.45466986113652,AMD Processor,500,0,AMD,Others/No OS/Linux
Lenovo,Notebook,15.6,1366x768,AMD A6-Series 9220 2.9GHz,4,500GB HDD,AMD Radeon R4 Graphics,No OS,2.2,181.09872,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Windows
Lenovo,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,Intel HD Graphics 505,Windows 10,2.2,181.09872,0,0,100.45466986113652,AMD Processor,500,0,AMD,Others/No OS/Linux
Lenovo,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,Intel HD Graphics 505,Windows 10,2.2,181.09872,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Windows
Toshiba,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.0,286.59311999999994,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Windows
HP,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Nvidia GeForce 930MX,Windows 10,2.5,540.95184,0,0,127.33567457123112,Intel Core i5,0,256,Nvidia,Windows
Dell,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,8,1TB HDD,Intel HD Graphics 620,Windows 10,2.3,269.01072,0,0,100.45466986113652,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,2.1,263.14992,0,0,100.45466986113652,Intel Core i3,0,128,Intel,Windows
MSI,Gaming,18.4,Full HD 1920x1080,Intel Core i7 6920HQ 2.9GHz,32,512GB SSD +  1TB HDD,Nvidia GTX 980 SLI,Windows 10,4.4,1640.4379199999998,0,0,119.7232157653423,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,128GB SSD +  1TB HDD,AMD R17M-M1-70,Windows 10,1.9,476.48304,0,0,141.21199808219862,Intel Core i5,0,128,AMD,Windows
HP,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.29,878.53392,1,1,331.2642361026012,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,256GB SSD +  2TB HDD,AMD Radeon 530,Linux,2.02,614.79792,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Others/No OS/Linux
Dell,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.23,819.92592,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,13.9,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Intel UHD Graphics 620,Windows 10,1.4,1083.66192,1,1,316.96506044349616,Intel Core i7,0,512,Intel,Windows
Toshiba,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel HD Graphics 620,Windows 10,2.0,464.76144,0,0,100.45466986113652,Intel Core i5,0,128,Intel,Windows
Xiaomi,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Nvidia GeForce MX150,No OS,1.95,702.70992,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia,Others/No OS/Linux
Dell,Notebook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Nvidia GeForce 150MX,Windows 10,2.77,907.83792,1,0,127.33567457123112,Intel Core i7,0,512,Nvidia,Windows
Dell,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,1404.83376,1,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia GeForce GTX 1050,No OS,2.4,456.55632,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia,Others/No OS/Linux
Acer,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7Y54 1.2GHz,8,256GB SSD,Intel HD Graphics 615,Windows 10,1.12,579.63312,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,128GB SSD +  1TB HDD,AMD Radeon 530,Windows 10,2.8,635.8968,0,0,127.33567457123112,Intel Core i7,0,128,AMD,Windows
Dell,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,128GB SSD +  1TB HDD,AMD Radeon 530,Windows 10,2.8,635.8968,0,0,127.33567457123112,Intel Core i5,0,128,AMD,Windows
Dell,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,128GB SSD +  1TB HDD,AMD Radeon 530,Windows 10,2.8,635.8968,0,0,127.33567457123112,Intel Core i7,0,128,AMD,Windows
Dell,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,128GB SSD +  1TB HDD,AMD Radeon 530,Windows 10,2.8,635.8968,0,0,127.33567457123112,Intel Core i5,0,128,AMD,Windows
Lenovo,2 in 1 Convertible,14.0,Touchscreen 2560x1440,Intel Core i7 7500U 2.7GHz,16,1TB SSD,Intel HD Graphics 620,Windows 10,1.42,1655.08992,1,0,209.8006828649808,Intel Core i7,0,1000,Intel,Windows
Vero,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.3,152.3808,0,1,157.3505121487356,Other Intel Processor,0,0,Intel,Windows
Xiaomi,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia GeForce MX150,No OS,1.3,586.0213919999999,0,1,165.6321180513006,Intel Core i5,0,256,Nvidia,Others/No OS/Linux
Lenovo,Notebook,17.3,1600x900,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Nvidia GeForce MX150,No OS,2.8,409.08384,0,0,106.11306214269258,Intel Core i5,0,256,Nvidia,Others/No OS/Linux
Dell,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8,1TB HDD,Intel UHD Graphics 620,Windows 10,1.62,491.7211199999999,1,1,165.6321180513006,Intel Core i7,1000,0,Intel,Windows
HP,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.5,535.67712,0,1,127.33567457123112,Intel Core i5,1000,0,Nvidia,Windows
Razer,Gaming,17.3,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7820HK 2.9GHz,32,1TB SSD,Nvidia GeForce GTX 1080,Windows 10,3.49,3574.50192,1,0,254.67134914246225,Intel Core i7,0,1000,Nvidia,Windows
HP,Notebook,13.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,512GB SSD,Intel UHD Graphics 620,Windows 10,1.49,562.05072,0,0,165.6321180513006,Intel Core i5,0,512,Intel,Windows
HP,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.35,808.2043199999999,0,1,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Nvidia GeForce 930MX ,Windows 10,2.5,612.4535999999999,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows
Dell,Gaming,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.65,1081.3176,0,1,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,2.1,288.93744,0,0,100.45466986113652,Intel Core i5,0,128,Intel,Windows
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce 940MX,Windows 10,2.23,434.87136,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.2,1025.05392,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
Dell,Workstation,15.6,4K Ultra HD 3840x2160,Intel Xeon E3-1505M V6 3GHz,16,256GB SSD +  1TB HDD,Nvidia Quadro M1200,Windows 10,2.8,1790.4743999999998,0,0,282.42399616439724,Other Intel Processor,0,256,Nvidia,Windows
Lenovo,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia GeForce GTX 1060,No OS,2.4,819.33984,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Others/No OS/Linux
Dell,Notebook,15.6,Touchscreen 1366x768,Intel Core i3 7100U 2.4GHz,6,1TB HDD,Intel HD Graphics 620,Windows 10,2.3,257.28912,1,0,100.45466986113652,Intel Core i3,1000,0,Intel,Windows
Dell,Ultrabook,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.21,1142.26992,1,1,331.2642361026012,Intel Core i7,0,256,Intel,Windows
Dell,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.2,849.22992,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.2,349.88976,0,0,100.45466986113652,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia GeForce GTX 1050,Linux,2.4,456.55632,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.9,824.6145599999999,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows
